sport,dsport,Label
37986,25,3
37986,25,3
37986,25,3
37986,25,3
37986,25,3
37986,25,3
29556,22,2
47364,80,2
37986,25,3
37986,25,3
50568,30589,2
5259,49946,2
4396,49107,2
18978,80,2
6065,3967,2
6065,3967,2
37986,25,3
37986,25,3
37986,25,3
11953,22,2
37620,13808,2
11257,21,2
37986,25,3
37986,25,3
14160,30671,2
37986,25,3
37986,25,3
57173,58718,2
50556,5190,2
50556,5190,2
1889,50407,2
50556,5190,2
34579,25,2
14710,49495,2
34579,25,2
18474,22,2
47047,143,2
18201,80,2
4891,80,2
5442,42207,2
18201,80,2
14359,12164,2
17756,5190,2
23266,65421,2
56214,24460,2
48468,46285,2
22292,37328,2
59196,25,2
26166,143,2
56872,80,2
55131,25,2
45437,111,2
43995,25,2
16188,34682,2
57391,80,2
57391,80,2
29215,27852,2
57391,80,2
40965,1723,2
57391,80,2
10101,5221,2
17405,15125,2
62538,25,2
2945,80,2
31131,55150,2
53938,143,2
53938,143,2
53938,143,2
32271,5190,2
49857,52329,2
43172,3428,2
6569,49135,2
13553,22,2
27344,21,2
2506,21,2
43789,49720,2
1416,22,2
25408,80,2
25408,80,2
25393,1383,2
25408,80,2
25408,80,2
4452,21,2
4452,21,2
52797,5190,2
6872,1723,2
59141,21168,2
59141,21168,2
1377,80,2
42202,5291,2
7760,43800,2
39898,22,2
51898,25,2
45813,54407,2
45813,54407,2
4058,5190,2
4058,5190,2
38403,7029,2
2018,18517,2
51407,21,2
29107,26964,2
51041,56557,2
27259,5190,2
52665,31178,2
46279,32893,2
45307,5190,2
45307,5190,2
16084,41813,2
16084,41813,2
17588,15701,2
64125,17394,2
56910,143,2
25962,5555,3
25962,5555,3
50783,80,2
56910,143,2
29714,23446,2
25962,5555,3
25962,5555,3
56910,143,2
33182,50652,2
25962,5555,3
25962,5555,3
25962,5555,3
25962,5555,3
25962,5555,3
6250,22,2
38142,80,2
18702,34768,2
25962,5555,3
63390,16244,2
25962,5555,3
25962,5555,3
59040,19157,2
59040,19157,2
2528,33327,2
8662,5190,2
10451,44389,2
10451,44389,2
61559,143,2
4877,25,2
38136,49020,2
41705,10108,2
35244,143,2
63555,25320,2
19170,17083,2
55876,22,2
55876,22,2
32139,80,2
29743,5190,2
44934,5487,2
48148,8916,2
32139,80,2
32139,80,2
16744,22,2
59364,34345,2
61018,23118,2
38594,110,3
38594,110,3
1671,32430,2
6770,22,2
38594,110,3
38594,110,3
39608,45763,2
11028,5190,2
38594,110,3
38594,110,3
17858,16683,2
38594,110,3
38594,110,3
40994,25,3
40994,25,3
59125,63759,2
38594,110,3
28523,80,2
38594,110,3
28523,80,2
64407,80,2
38594,110,3
38594,110,3
38594,110,3
38594,110,3
40994,25,3
40994,25,3
38594,110,3
38594,110,3
38594,110,3
38594,110,3
38594,110,3
40994,25,3
35142,5405,3
35142,5405,3
39189,5190,2
35142,5405,3
35142,5405,3
38594,110,3
38594,110,3
40994,25,3
38594,110,3
35142,5405,3
35142,5405,3
35142,5405,3
35142,5405,3
35142,5405,3
35142,5405,3
35142,5405,3
16734,40602,2
40994,25,3
59332,25,2
55344,80,2
35142,5405,3
35142,5405,3
40994,25,3
40994,25,3
40994,25,3
40994,25,3
40994,25,3
40994,25,3
35142,5405,3
35142,5405,3
40994,25,3
40994,25,3
29337,22,2
31264,56923,2
40994,25,3
40994,25,3
40994,25,3
40994,25,3
40994,25,3
40994,25,3
7726,43031,2
37599,40540,2
37599,40540,2
55344,80,2
37599,40540,2
64407,80,2
16803,143,2
18029,80,2
61763,22,2
33402,1110,2
33402,1110,2
33402,1110,2
6018,46110,2
15046,40710,2
36521,34539,2
20828,16864,2
51285,22,2
44279,22,2
5236,80,2
61763,22,2
4781,21,2
18029,80,2
25247,143,2
1231,80,2
36336,14874,2
18565,16428,2
4781,21,2
25247,143,2
55408,80,2
55408,80,2
5597,31130,2
5017,49357,2
25247,143,2
42791,4901,2
9400,6760,2
9400,6760,2
38750,8957,2
38750,8957,2
10082,1723,2
57657,143,2
24407,59945,2
22626,24170,2
50661,143,2
5964,22,2
62308,80,2
62308,80,2
35565,53,2
46357,80,2
50661,143,2
1485,53,2
26215,24100,2
58122,25,2
31989,55724,2
48554,46882,2
31867,25,2
59607,22,2
59607,22,2
17134,80,2
25819,21,2
53446,48371,2
17134,80,2
57747,80,2
47581,22,2
17668,143,2
17117,15836,2
17668,143,2
62665,16702,2
62861,53,2
17668,143,2
15625,80,2
57747,80,2
9756,5190,2
41086,22,2
36025,33906,2
36025,33906,2
36025,33906,2
54944,80,2
54603,23763,2
55757,143,2
51710,28436,2
55757,143,2
1319,47723,2
6252,22,2
55757,143,2
46982,33650,2
40749,80,2
45221,43398,2
13542,143,2
20017,5190,2
23107,53,2
32392,143,2
6192,56422,2
26685,21,2
11439,22,2
35032,40988,2
15129,40702,2
40749,80,2
47246,143,2
40749,80,2
8590,1723,2
14036,12148,2
14036,12148,2
17683,35343,2
57118,28797,2
52517,80,2
50440,29001,2
33378,53302,2
52517,80,2
52517,80,2
11464,5168,2
13666,35520,2
13666,35520,2
35868,25,2
54160,80,2
19277,17893,2
40749,80,2
63300,80,2
23347,143,2
23779,63143,2
61231,59208,2
23347,143,2
23347,143,2
57660,80,2
30244,25211,2
53493,51329,2
23347,143,2
38142,1723,2
48797,143,2
5335,5190,2
10143,45977,2
17134,80,2
14468,18471,2
48797,143,2
39564,80,2
16828,6881,2
1094,22,2
17708,6881,2
62713,6881,2
1185,6881,2
24964,143,2
1185,6881,2
20567,6881,2
20567,6881,2
20567,6881,2
7956,30671,2
38864,9083,2
20567,6881,2
20567,6881,2
64496,143,2
15957,6881,2
20335,20222,2
24964,143,2
15957,6881,2
5006,80,2
16828,6881,2
45452,5190,2
39930,143,2
40304,5190,2
64794,80,2
62713,6881,2
62713,6881,2
58802,20972,2
58802,20972,2
62713,6881,2
62713,6881,2
25161,58624,2
59710,80,2
59710,80,2
27730,22,2
1185,6881,2
42572,44080,2
20567,6881,2
20567,6881,2
38328,5190,2
20567,6881,2
20567,6881,2
41562,5190,2
37727,80,2
17186,15314,2
20567,6881,2
15957,6881,2
19093,25,2
15957,6881,2
30066,28038,2
32713,29868,2
32713,29868,2
49205,48039,2
1895,46987,2
34946,34194,2
54306,80,2
64914,143,2
40280,80,2
18121,21,2
56664,26892,2
52738,80,2
30245,29647,2
30245,29647,2
7101,6881,2
49246,6881,2
49246,6881,2
43792,3698,2
43792,3698,2
39632,5682,2
4078,6881,2
4078,6881,2
35334,21,2
35334,21,2
36185,30671,2
5128,6881,2
44031,6881,2
1284,41175,2
65260,19276,2
57255,23757,2
7101,6881,2
61756,5190,2
39174,44037,2
64026,14092,2
64026,14092,2
64026,14092,2
2269,6881,2
2269,6881,2
34258,63846,2
3655,80,2
10628,39112,2
2269,6881,2
3655,80,2
44496,80,3
4078,6881,2
44496,80,3
44496,80,3
3655,80,2
24106,143,2
44496,80,3
44496,80,3
44496,80,3
3655,80,2
42293,25,2
3655,80,2
63723,37753,2
58240,25,2
58240,25,2
7101,6881,2
31837,52153,2
7101,6881,2
68,67,3
68,67,3
28533,27347,2
53774,53900,2
7275,22,2
3787,53,2
41717,21,2
12902,24276,2
16492,25,2
41717,21,2
37537,53178,2
18143,36835,2
41717,21,2
62920,19822,2
28803,22,2
29516,53,2
50790,25,2
49557,5190,2
10073,2420,2
40344,9243,2
14015,143,2
22421,1723,2
50226,143,2
5516,80,2
50226,143,2
28332,22652,2
54016,30363,2
5516,80,2
4416,46841,2
45919,25,2
64240,36075,2
37117,80,2
63643,53,2
64838,62702,2
61471,59558,2
61471,59558,2
1043,53,2
53242,6881,2
48068,6881,2
48068,6881,2
10909,9043,2
46937,6881,2
34504,40543,2
34504,40543,2
3862,6881,2
3862,6881,2
3862,6881,2
18162,80,2
3862,6881,2
51215,53,2
3862,6881,2
3862,6881,2
18162,80,2
4805,6881,2
5772,3937,2
4805,6881,2
5772,3937,2
4805,6881,2
43511,5190,2
9310,80,2
10324,25,2
38277,111,2
43656,6881,2
63923,40648,2
43656,6881,2
43656,6881,2
9310,80,2
24504,22609,2
62080,24310,2
53242,6881,2
9310,80,2
48068,6881,2
48068,6881,2
9310,80,2
48068,6881,2
48068,6881,2
5010,111,2
45639,6336,2
14349,40031,2
35434,5190,2
58757,5190,2
58757,5190,2
3862,6881,2
3862,6881,2
57885,80,2
57885,80,2
3501,21,2
3501,21,2
3501,21,2
42342,30671,2
57885,80,2
7897,43655,2
13633,14749,2
43656,6881,2
37965,5190,2
43656,6881,2
53242,6881,2
53242,6881,2
50429,29720,2
53242,6881,2
19173,6881,2
2597,52787,2
19173,6881,2
14350,38771,2
14350,38771,2
41481,143,2
20258,6881,2
20258,6881,2
33964,12421,2
63760,19621,2
19181,36778,2
5744,25,2
64713,65059,2
21201,6881,2
21201,6881,2
59990,6881,2
51549,28114,2
48865,3653,2
59072,6881,2
59072,6881,2
44421,30671,2
64377,6881,2
55651,23818,2
47553,52279,2
44873,45088,2
20258,6881,2
36312,8848,2
64604,62542,2
17382,143,2
21201,6881,2
21481,20393,2
54457,58701,2
58076,56098,2
29046,54478,2
17382,143,2
59990,6881,2
53226,5190,2
59072,6881,2
59072,6881,2
35110,12426,2
18095,22,2
18095,22,2
22317,22,2
29208,54752,2
18095,22,2
40097,25,2
12540,35324,2
35779,41837,2
15336,143,2
34448,5190,2
54452,23051,2
54452,23051,2
58909,65206,2
60454,111,2
46644,52943,2
9141,6956,2
40742,22,2
62813,11442,2
44288,80,3
26385,143,2
44288,80,3
44288,80,3
44288,80,3
44288,80,3
44288,80,3
31499,143,2
44288,80,3
46770,20000,2
4632,46310,2
48575,22,2
9779,5190,2
26385,143,2
31499,143,2
35885,80,2
17900,37462,2
24421,60123,2
24421,60123,2
32944,30978,2
65051,80,2
14860,143,2
65051,80,2
41506,6881,2
45552,6881,2
8768,6881,2
45552,6881,2
8768,6881,2
6546,48669,2
6727,53,2
1294,143,2
9751,6881,2
36460,34639,2
9751,6881,2
65051,80,2
10785,6881,2
47556,30589,2
41506,6881,2
31774,47354,2
31774,47354,2
40386,6881,2
45552,6881,2
45552,6881,2
45552,6881,2
24814,22695,2
8768,6881,2
8768,6881,2
8768,6881,2
29626,55082,2
29626,55082,2
30871,28975,2
4854,46882,2
10436,3703,2
8323,5966,2
50936,22,2
37140,25,2
10785,6881,2
16842,38490,2
41506,6881,2
56085,64494,2
37389,39340,2
41506,6881,2
28137,25971,2
7127,5795,2
7127,5795,2
8564,21,2
5180,25,2
5180,25,2
56175,22905,2
65489,1089,2
23382,65255,2
53727,31623,2
53727,31623,2
9769,33473,2
9769,33473,2
40246,8854,2
45600,80,2
45600,80,2
47824,5190,2
63571,62569,2
19255,17086,2
55767,63105,2
55767,63105,2
18014,80,3
18014,80,3
18961,5190,2
18014,80,3
18014,80,3
18014,80,3
53011,31629,2
14842,11115,2
61023,5190,2
18014,80,3
18014,80,3
18014,80,3
18014,80,3
11723,9842,2
11723,9842,2
11723,9842,2
16933,80,2
16933,80,2
18669,36233,2
62492,62525,2
16933,80,2
16933,80,2
16933,80,2
9382,143,2
34397,40679,2
34397,40679,2
9382,143,2
16708,5190,2
16708,5190,2
18447,53,2
29467,80,2
59812,1590,2
39130,1581,3
1594,80,2
39130,1581,3
39130,1581,3
4124,2651,2
39130,1581,3
39130,1581,3
40850,10974,2
39130,1581,3
39130,1581,3
39130,1581,3
39130,1581,3
1594,80,2
58068,56052,2
58068,56052,2
27781,26415,2
27966,22,2
52465,6129,2
52465,6129,2
1594,80,2
41042,10026,2
15250,40950,2
61851,20911,2
64738,1584,3
7687,80,2
64738,1584,3
64738,1584,3
56765,21,2
30260,143,2
51131,57210,2
64738,1584,3
64738,1584,3
51867,80,2
64738,1584,3
64738,1584,3
64738,1584,3
64738,1584,3
62129,58710,2
28265,25708,2
56951,57777,2
10611,21,2
1743,48117,2
3176,1294,2
32403,25,2
32403,25,2
9555,7078,2
10970,22,2
17656,39941,2
19194,63067,2
55398,61662,2
50273,25,2
35533,80,2
51867,80,2
41775,10685,2
35533,80,2
58640,59448,2
62452,22402,2
37492,80,2
23417,143,2
48602,80,2
44645,143,2
39863,143,2
37492,80,2
13281,25,2
37492,80,2
3896,22,2
42782,25,2
42782,25,2
42782,25,2
41752,6023,2
9904,22,2
65037,13462,2
62494,111,2
59083,80,2
44332,80,2
59083,80,2
59083,80,2
30112,57825,2
11459,80,2
11459,80,2
24689,65121,2
58821,64849,2
23950,22,2
28842,54561,2
31860,25,2
32553,5190,2
43866,3991,2
7150,11302,2
8749,6731,2
13823,9792,2
64164,25,2
25160,80,2
25160,80,2
60712,56525,2
26501,24442,2
25160,80,2
25160,80,2
25160,80,2
52085,28630,2
25160,80,2
25160,80,2
38515,22,2
17402,5190,2
17402,5190,2
1252,17829,2
51856,6881,2
30254,21,2
31857,1073,2
51856,6881,2
53147,50897,2
44521,80,2
13571,22,2
49698,1651,2
50931,6881,2
42216,80,2
13297,80,2
50931,6881,2
41428,9715,2
54078,6881,2
13297,80,2
13297,80,2
57829,80,2
44521,80,2
14198,53,2
13297,80,2
16814,11191,2
37040,21,2
18528,80,2
37040,21,2
56931,6881,2
13297,80,2
44313,42336,2
18528,80,2
56931,6881,2
51856,6881,2
37696,14630,2
16058,22,2
21274,63119,2
24230,25,2
16058,22,2
13297,80,2
3662,5190,2
3283,80,2
10681,12816,2
54078,6881,2
11835,9718,2
11835,9718,2
33476,6881,2
63715,34810,2
33476,6881,2
20713,143,2
3283,80,2
33476,6881,2
20713,143,2
1609,6881,2
1609,6881,2
20713,143,2
43277,22160,2
52631,21,2
2597,25,2
2597,25,2
57551,57360,2
30819,53787,2
53721,51809,2
40366,80,2
40366,80,2
40366,80,2
54515,61389,2
38486,21,2
26893,143,2
18528,80,2
18528,80,2
2498,80,2
2498,80,2
2498,80,2
4215,80,2
11918,22,2
40129,80,2
15767,13488,2
11918,22,2
58089,21,2
4215,80,2
30660,51452,2
46501,52783,2
46501,52783,2
49981,48048,2
37431,80,2
8510,6583,2
8510,6583,2
37422,44167,2
12757,53,2
39003,143,2
37133,17128,2
39003,143,2
65498,25,2
40129,80,2
22508,18392,2
64538,53,2
32365,23894,2
52068,22,2
37431,80,2
37184,80,2
40129,80,2
39633,8126,2
3379,80,3
3379,80,3
3379,80,3
3379,80,3
3379,80,3
40129,80,2
3379,80,3
3379,80,3
26324,80,2
26324,80,2
3379,80,3
54944,143,2
4807,3228,2
28573,143,2
10582,45883,2
35088,22,2
38541,80,2
38541,80,2
1282,65196,2
38541,80,2
41654,80,2
4897,46906,2
6641,4510,2
38541,80,2
38541,80,2
22926,21,2
22811,20686,2
61458,59776,2
29561,28331,2
42759,22,2
13663,3916,3
13663,3916,3
13663,3916,3
46464,33093,2
13663,3916,3
13663,3916,3
13663,3916,3
13663,3916,3
13663,3916,3
34044,12561,2
13663,3916,3
13663,3916,3
34044,12561,2
63576,37717,2
62989,17147,2
7081,80,2
40129,80,2
25518,59360,2
7081,80,2
53279,27369,2
14733,38593,2
10166,5190,2
17885,80,2
17885,80,2
43975,80,2
57307,21,2
17885,80,2
17885,80,2
17885,80,2
43875,4057,2
40129,80,2
14674,37123,2
14674,37123,2
16308,35828,2
64133,5190,2
64954,25,2
22092,20183,2
1084,22,2
1084,22,2
32594,31079,2
30786,143,2
30786,143,2
20824,25,2
17087,14896,2
36563,22,2
62818,53,2
53789,1718,3
53789,1718,3
53789,1718,3
53789,1718,3
53789,1718,3
53789,1718,3
53789,1718,3
53789,1718,3
53789,1718,3
53789,1718,3
53789,1718,3
53789,1718,3
53789,1718,3
53789,1718,3
53789,1718,3
53789,1718,3
53789,1718,3
53789,1718,3
53789,1718,3
53789,1718,3
53789,1718,3
53789,1718,3
12006,39729,2
4523,21,2
14533,80,2
64733,5190,2
14533,80,2
14533,80,2
61273,21824,2
54807,25023,2
54807,25023,2
14533,80,2
28717,25,2
2970,5190,2
42110,25,2
9222,45907,2
38616,8806,2
13710,41475,2
13710,41475,2
54167,80,2
12602,11406,2
19374,6881,2
19374,6881,2
19374,6881,2
37336,143,2
20400,6881,2
55729,62025,2
52095,28371,2
65471,6881,2
54150,25,2
65471,6881,2
65471,6881,2
42049,9487,2
22476,6881,2
44494,5190,2
23439,6881,2
23439,6881,2
23439,6881,2
23439,6881,2
64484,6881,2
64484,6881,2
32914,5190,2
32914,5190,2
47948,32669,2
47948,32669,2
19374,6881,2
4587,4313,2
19374,6881,2
11089,8973,2
20400,6881,2
20400,6881,2
35568,40438,2
20400,6881,2
65471,6881,2
24763,22870,2
54373,60429,2
65471,6881,2
52383,80,2
5973,6881,2
7700,6881,2
48308,6881,2
16415,40721,2
48308,6881,2
40875,37730,2
14706,40433,2
63291,5190,2
22873,64920,2
22873,64920,2
48308,6881,2
22873,64920,2
48308,6881,2
56880,143,2
64484,6881,2
64484,6881,2
52364,143,2
52364,143,2
5137,6881,2
52364,143,2
32578,22,2
5137,6881,2
5349,32484,2
5137,6881,2
39136,45509,2
64484,6881,2
19639,22,2
19639,22,2
27252,26287,2
19639,22,2
52862,5190,2
13022,25,2
3300,6881,2
3300,6881,2
3300,6881,2
27088,5190,2
48308,6881,2
29870,24592,2
52922,143,2
2890,31350,2
48157,111,2
6361,42550,2
19333,520,2
9656,9958,2
11342,44992,2
5137,6881,2
5973,6881,2
36943,25,2
42695,6881,2
42695,6881,2
54685,24939,2
51291,58265,2
7700,6881,2
6498,48690,2
3300,6881,2
3300,6881,2
32140,80,2
17419,37050,2
17046,5190,2
1154,17240,2
27777,143,2
47659,111,2
35593,38215,2
9554,13904,2
11055,44975,2
11055,44975,2
11055,44975,2
53530,22,2
32981,33608,2
1734,54066,2
51457,80,3
51457,80,3
17380,18925,2
51457,80,3
51457,80,3
65066,1037,2
51457,80,3
51457,80,3
19094,17854,2
51457,80,3
51457,80,3
51457,80,3
30830,55858,2
2606,46580,2
37467,21587,2
17554,15490,2
63777,36800,2
19185,36632,2
59504,21,2
59474,5190,2
38407,22,2
44603,22,2
42605,80,2
13615,5926,2
15185,13171,2
14167,80,2
29154,57460,2
51098,80,2
53220,80,2
14167,80,2
44087,5190,2
6988,4811,2
14167,80,2
12638,42631,2
12638,42631,2
55477,61681,2
27769,6881,2
56489,6881,2
52692,26634,2
56489,6881,2
56489,6881,2
56489,6881,2
29780,6881,2
29780,6881,2
40425,11490,2
41879,22,2
33907,40049,2
19090,5190,2
62007,22023,2
50593,51329,2
53271,25,2
25859,6881,2
32541,143,2
32541,143,2
25859,6881,2
46189,22,2
35448,22,2
51265,80,2
54509,6881,2
34622,143,2
27769,6881,2
64078,40005,2
1213,17602,2
23285,65328,2
56489,6881,2
32050,53760,2
56489,6881,2
33523,31642,2
56489,6881,2
49429,5190,2
29780,6881,2
29780,6881,2
29780,6881,2
1534,80,2
1534,80,2
30712,6881,2
25179,143,2
24558,10430,2
42901,80,2
11017,44870,2
11017,44870,2
61135,59584,2
54483,60722,2
9980,7605,2
44374,39494,2
63047,61537,2
63047,61537,2
20690,62643,2
20690,62643,2
23771,25,2
51707,6881,2
28271,6881,2
25612,20513,2
28271,6881,2
29213,6881,2
29213,6881,2
45654,5190,2
51707,6881,2
5913,22,2
51707,6881,2
8640,53,2
37990,80,2
31249,6881,2
13920,11766,2
13920,11766,2
17798,35245,2
53665,6881,2
53665,6881,2
26604,24525,2
53665,6881,2
15830,80,2
54956,6881,2
29877,143,2
28271,6881,2
29877,143,2
28271,6881,2
36934,22,2
34167,5190,2
29213,6881,2
10025,143,2
26895,12743,2
57549,61331,2
30331,28466,2
51707,6881,2
10837,143,2
4145,51653,2
51707,6881,2
37507,21,2
31249,6881,2
36429,5190,2
7561,21,2
23389,14898,2
23389,14898,2
60872,23066,2
60872,23066,2
59677,3703,2
10102,45998,2
13664,111,2
63011,39340,2
18320,16291,2
58473,30671,2
62160,60218,2
24352,61969,2
29005,80,2
18291,80,2
33509,31525,2
46342,52767,2
3873,1844,2
3873,1844,2
3873,1844,2
44545,80,2
41318,10292,2
44545,80,2
11593,21,2
23811,25,2
60996,58881,2
1454,21,2
44545,80,2
27541,60820,2
29164,27153,2
44545,80,2
44806,25,2
44545,80,2
44545,80,2
39458,45619,2
12979,12417,2
12979,12417,2
40190,21,2
42758,80,2
54866,80,2
1454,21,2
6993,5190,2
31723,143,2
10501,44257,2
42739,5517,2
41743,10214,2
41549,41537,2
40833,5190,2
7543,80,2
10117,21,2
7543,80,2
7543,80,2
18085,143,2
25954,80,2
33582,51063,2
7543,80,2
14052,80,2
11021,33358,2
14052,80,2
7543,80,2
25681,30686,2
27396,61083,2
51840,57813,2
29452,30131,2
50381,28984,2
49904,80,2
10478,3703,2
14052,80,2
64609,18563,2
1835,1960,2
59634,19902,2
27432,26132,2
52445,143,2
1444,32246,2
31544,143,2
50137,5966,2
5363,3690,2
31544,143,2
17627,12816,2
18453,39340,2
16194,41753,2
20044,25,2
14052,80,2
20044,25,2
12054,80,2
6302,25,2
44655,48595,2
14052,80,2
12054,80,2
47138,80,2
18594,10163,2
55392,12816,2
22306,21362,2
47138,80,2
30085,143,2
5905,3922,2
38252,143,2
65331,19236,2
65331,19236,2
47439,53,2
38252,143,2
32035,53949,2
9644,44002,2
5422,22,2
34346,143,2
34346,143,2
37716,16878,2
34197,111,2
6371,21,2
27879,24110,2
25489,21,2
28369,6881,2
28369,6881,2
56917,6881,2
51900,6881,2
51900,6881,2
51900,6881,2
50793,6881,2
50793,6881,2
15888,36338,2
50793,6881,2
19955,25,2
53795,6881,2
19563,36771,2
61241,30455,2
53795,6881,2
54491,60813,2
56183,54316,2
57862,55775,2
49745,143,2
8953,39340,2
48519,2488,2
43999,22,2
28369,6881,2
28369,6881,2
14038,35239,2
64052,37491,2
56917,6881,2
56917,6881,2
51900,6881,2
51900,6881,2
51900,6881,2
50793,6881,2
37026,143,2
53795,6881,2
18578,80,2
18578,80,2
53795,6881,2
26820,24559,2
26820,24559,2
26704,28402,2
28089,56051,2
28089,56051,2
18578,80,2
61177,80,2
1240,51117,2
52757,1060,2
48095,54179,2
4659,46636,2
14121,5190,2
18535,59016,2
23041,5190,2
60148,80,2
42488,49235,2
48026,53,2
49766,25,2
49766,25,2
26749,80,2
3758,42290,2
43237,3283,2
26749,80,2
43393,5152,2
61177,80,2
26749,80,2
35346,21,2
36614,143,2
36614,143,2
32058,80,2
15317,34776,2
31768,80,2
63086,17968,2
41159,143,2
24975,58704,2
55966,24218,2
6868,48885,2
38498,5190,2
19590,39340,2
9998,42531,2
35309,11603,2
15342,13312,2
34289,34601,2
28689,53,2
23702,80,2
23702,80,2
29408,54979,2
50340,28753,2
23702,80,2
4431,5597,2
44007,50092,2
23702,80,2
7873,43959,2
17778,14232,2
7176,80,2
7176,80,2
18913,36725,2
20472,62480,2
20637,5190,2
61780,5190,2
7176,80,2
2780,33117,2
39545,5190,2
37783,5190,2
7176,80,2
18579,22,2
19055,143,2
22420,25,2
29284,54790,2
60148,80,2
3456,25,2
38354,22,2
63906,22,2
63906,22,2
63906,22,2
2182,11191,2
5964,5190,2
6440,57355,2
25116,65324,2
25002,58628,2
26879,143,2
3041,32921,2
41716,12586,2
63611,37871,2
25788,25,2
51960,25,2
2913,21,2
14231,143,2
38681,12834,2
35821,143,2
17460,36920,2
45133,12816,2
22613,5190,2
22613,5190,2
22613,5190,2
57633,33727,2
47055,33546,2
47055,33546,2
44390,22,2
14247,41820,2
23363,65401,2
23363,65401,2
36661,22,2
60862,56219,2
43025,3263,2
43025,3263,2
11433,143,2
18648,22,2
62614,80,2
18648,22,2
18648,22,2
29156,26987,2
29156,26987,2
18648,22,2
43633,25,2
43633,25,2
7254,43105,2
18648,22,2
21161,59435,2
24276,22224,2
55678,23890,2
55678,23890,2
47593,22,2
63756,5190,2
1948,40085,2
51925,28152,2
51925,28152,2
30864,56558,2
1248,143,2
32475,30665,2
14311,41678,2
9160,22,2
18012,15907,2
9160,22,2
54521,60793,2
32464,56753,2
49304,80,2
15030,35114,2
15399,14865,2
36448,34397,2
45325,80,2
45325,80,2
23046,21407,2
23046,21407,2
26003,24458,2
27551,25609,2
58911,80,2
52438,6881,2
52438,6881,2
47546,31898,2
52438,6881,2
21703,23754,2
2926,6881,2
2926,6881,2
2926,6881,2
2926,6881,2
23645,2786,2
25968,60818,2
50134,6881,2
32080,6881,2
32080,6881,2
32080,6881,2
60819,25,2
32080,6881,2
64543,59611,2
64543,59611,2
59930,20110,2
52438,6881,2
13027,143,2
27206,55799,2
1041,6881,2
1041,6881,2
13027,143,2
24956,143,2
1989,6881,2
1989,6881,2
24956,143,2
2926,6881,2
2926,6881,2
18315,35393,2
1557,63957,2
1213,1347,2
37452,80,2
21125,63256,2
21125,63256,2
37888,143,2
37452,80,2
37888,143,2
54452,27787,2
37888,143,2
58091,56075,2
37452,80,2
50134,6881,2
1039,54939,2
40071,10099,2
40071,10099,2
15835,35375,2
24421,53,2
27060,80,2
29858,57590,2
2401,25,2
3434,47609,2
40247,143,2
40247,143,2
40247,143,2
44753,7698,2
64563,18486,2
57351,25457,2
57351,25457,2
51897,29135,2
45325,80,2
55537,21,2
47860,111,2
38304,44440,2
39293,25,2
16660,14461,2
18116,35918,2
50175,80,2
57201,28142,2
47230,5190,2
25590,143,2
63056,80,2
53640,25,2
10278,38247,2
41633,9888,2
12457,11759,2
63621,17357,2
61960,25,2
62346,20806,2
55736,6881,2
26012,61910,2
26968,6881,2
56457,6881,2
6628,22,2
6628,22,2
7900,43153,2
56457,6881,2
3316,143,2
45325,80,2
29757,6881,2
24845,65224,2
51254,54939,2
25109,6881,2
27729,143,2
43683,47600,2
50175,80,2
55736,6881,2
10996,5173,2
35624,12157,2
35624,12157,2
26968,6881,2
56078,25,2
57586,6881,2
3386,1389,2
46835,22,2
46835,22,2
46835,22,2
44196,3167,2
56457,6881,2
50175,80,2
38331,8491,2
29757,6881,2
35699,12338,2
17519,37049,2
29757,6881,2
29757,6881,2
18854,80,2
35207,80,2
25710,23811,2
18854,80,2
48559,46661,2
6931,5024,2
35207,80,2
43859,54939,2
15777,37270,2
19706,36594,2
19706,36594,2
31193,28940,2
50175,80,2
35207,80,2
2473,33126,2
2473,33126,2
44657,80,2
39437,5346,2
37449,11072,2
18854,80,2
18854,80,2
18929,33827,2
20538,18483,2
64008,80,2
58039,26319,2
58039,26319,2
30948,143,2
29421,53,2
1679,28117,2
30948,143,2
6046,80,2
6046,50082,2
6046,50082,2
35430,34848,2
61213,25,2
6046,80,2
59801,1317,2
59058,65067,2
59058,65067,2
33410,50821,2
33051,52666,2
42603,143,2
42603,143,2
23976,59829,2
23976,59829,2
50261,25941,2
4875,49710,2
45869,5190,2
51600,51971,2
22350,22,2
1707,32393,2
1707,32393,2
5246,3184,2
40920,11163,2
22350,22,2
23217,5190,2
30731,27337,2
30731,27337,2
33616,29808,2
14292,143,2
3115,43200,2
36474,22,2
36474,22,2
4031,5190,2
7617,43449,2
10256,9065,2
11734,39447,2
17922,37548,2
63147,17729,2
63147,17729,2
12862,22,2
12862,22,2
12862,22,2
27913,80,2
21532,64209,2
58891,143,2
56690,80,2
56690,80,2
56690,80,2
46929,53276,2
46929,53276,2
5973,50003,2
5973,50003,2
56690,80,2
7849,22,2
7849,22,2
11117,9017,2
11117,9017,2
9983,38576,2
60225,58855,2
25628,22,2
36211,143,2
30010,27869,2
41279,21,2
9578,40025,2
11267,9176,2
63546,34812,2
63546,34812,2
20205,22112,2
61001,56813,2
14054,22,2
38159,80,2
26410,26695,2
27922,25957,2
51270,25,2
32908,30900,2
52577,54221,2
2454,1811,2
4129,1967,2
40134,111,2
14054,22,2
23683,80,2
62765,8136,2
64642,64425,2
58923,143,2
58923,143,2
52110,58346,2
52110,58346,2
52110,58346,2
13988,49040,2
34242,12748,2
